name,value,year,last value,rank
/the-legend-of-zelda-breath-of-the-wild/,7303336,201902,11083207,1
/kingdom-hearts-3/,4065757,201902,#N/A,2
/re2-remake/,3962543,201902,2526168,3
/fortnite/,3056788,201902,3817440,4
/gta-5/,3011047,201902,4237457,5
/apex-legends/,2495484,201902,#N/A,6
/the-elder-scrolls-5-skyrim/,2420567,201902,2874894,7
/assassins-creed-odyssey/,1798710,201902,2950691,8
/kingdom-hearts-hd-15-remix/,1711312,201902,1858453,9
/red-dead-redemption-2/,4425731,201903,8380947,0
/the-legend-of-zelda-breath-of-the-wild/,4300438,201903,7303336,1
/gta-5/,1747225,201903,3011047,2
/the-elder-scrolls-5-skyrim/,1395787,201903,2420567,3
/the-witness/,1249171,201903,#N/A,4
/assassins-creed-odyssey/,1088099,201903,1798710,5
/kingdom-hearts-3/,1031206,201903,4065757,6
/re2-remake/,914151,201903,3962543,7
/pokemon-lets-go-pikachu-eevee/,798098,201903,#N/A,8
/fortnite/,788381,201903,3056788,9
